OID	LEFT_FID	RIGHT_FID	ORIG_FID	Puntos_x_m	Puntos_y_m	Punto_X_Km	Punto_Y_Km
-1	-1	0	0	696015,464	9552738,235	696,015464	9552,738235
-1	-1	0	0	696011,97	9552765,571	696,01197	9552,765571
-1	-1	0	0	696008,8235	9552861,953	696,0088235	9552,861953
-1	-1	0	0	696003,03	9552891,629	696,00303	9552,891629
-1	-1	0	0	695991,3816	9552945,553	695,9913816	9552,945553
-1	-1	0	0	695975,2636	9553030,678	695,9752636	9553,030678
-1	-1	0	0	695949,03	9553086,629	695,94903	9553,086629
-1	-1	0	0	695916,2783	9553155,972	695,9162783	9553,155972
-1	-1	0	0	695865,3483	9553268,673	695,8653483	9553,268673
-1	-1	0	0	695808,5057	9553342,308	695,8085057	9553,342308
-1	-1	0	0	695802,1139	9553373,515	695,8021139	9553,373515
-1	-1	0	0	695801,4661	9553405,258	695,8014661	9553,405258
-1	-1	0	0	695806,1239	9553424,364	695,8061239	9553,424364
-1	-1	0	0	695822,97	9553463,299	695,82297	9553,463299
-1	-1	0	0	695819,6144	9553485,363	695,8196144	9553,485363
-1	-1	0	0	695784,4146	9553531,753	695,7844146	9553,531753
-1	-1	0	0	695780,97	9553548,571	695,78097	9553,548571
-1	-1	0	0	695777,9982	9553566,826	695,7779982	9553,566826
-1	-1	0	0	695762,5591	9553589,602	695,7625591	9553,589602
-1	-1	0	0	695743,6802	9553640,411	695,7436802	9553,640411
-1	-1	0	0	695732,9407	9553647,691	695,7329407	9553,647691
-1	-1	0	0	695718,2783	9553647,392	695,7182783	9553,647392
-1	-1	0	0	695707,3477	9553657,893	695,7073477	9553,657893
-1	-1	0	0	695688,3501	9553682,931	695,6883501	9553,682931
-1	-1	0	0	695672,97	9553716,571	695,67297	9553,716571
-1	-1	0	0	695643,6888	9553796,359	695,6436888	9553,796359
-1	-1	0	0	695629,6132	9553820,071	695,6296132	9553,820071
-1	-1	0	0	695579,4177	9553865,878	695,5794177	9553,865878
-1	-1	0	0	695541,6156	9553891,501	695,5416156	9553,891501
-1	-1	0	0	695493,6013	9553920,004	695,4936013	9553,920004
-1	-1	0	0	695453,3676	9553964,093	695,4533676	9553,964093
-1	-1	0	0	695435,0885	9553999,576	695,4350885	9553,999576
-1	-1	0	0	695419,4927	9554058,432	695,4194927	9554,058432
-1	-1	0	0	695415,03	9554067,629	695,41503	9554,067629
-1	-1	0	0	695387,3928	9554098,208	695,3873928	9554,098208
-1	-1	0	0	695373,2919	9554127,273	695,3732919	9554,127273
-1	-1	0	0	695337,03	9554160,629	695,33703	9554,160629
-1	-1	0	0	695300,97	9554193,571	695,30097	9554,193571
-1	-1	0	0	695232,03	9554256,629	695,23203	9554,256629
-1	-1	0	0	695195,97	9554289,571	695,19597	9554,289571
-1	-1	0	0	695127,03	9554352,629	695,12703	9554,352629
-1	-1	0	0	695056,4317	9554417,121	695,0564317	9554,417121
-1	-1	0	0	695062,0796	9554444,695	695,0620796	9554,444695
-1	-1	0	0	695057,8297	9554505,495	695,0578297	9554,505495
-1	-1	0	0	695030,97	9554535,571	695,03097	9554,535571
-1	-1	0	0	694956,03	9554619,629	694,95603	9554,619629
-1	-1	0	0	694931,97	9554646,571	694,93197	9554,646571
-1	-1	0	0	694881,03	9554703,629	694,88103	9554,703629
-1	-1	0	0	694856,97	9554730,571	694,85697	9554,730571
-1	-1	0	0	694806,03	9554787,629	694,80603	9554,787629
-1	-1	0	0	694781,97	9554814,571	694,78197	9554,814571
-1	-1	0	0	694707,1036	9554898,432	694,7071036	9554,898432
-1	-1	0	0	694692,7511	9554913,369	694,6927511	9554,913369
-1	-1	0	0	694657,4614	9554930,49	694,6574614	9554,93049
-1	-1	0	0	694638,6694	9554948,545	694,6386694	9554,948545
-1	-1	0	0	694568,8292	9555050,884	694,5688292	9555,050884
-1	-1	0	0	694533,2997	9555073,234	694,5332997	9555,073234
-1	-1	0	0	694500,9421	9555079,552	694,5009421	9555,079552
-1	-1	0	0	694450,9345	9555106,12	694,4509345	9555,10612
-1	-1	0	0	694438,6509	9555122,308	694,4386509	9555,122308
-1	-1	0	0	694424,6781	9555157,734	694,4246781	9555,157734
-1	-1	0	0	694412,647	9555165,89	694,412647	9555,16589
-1	-1	0	0	694298,3099	9555157,548	694,2983099	9555,157548
-1	-1	0	0	694273,6871	9555167,26	694,2736871	9555,16726
-1	-1	0	0	694261,697	9555202,288	694,261697	9555,202288
-1	-1	0	0	694256,0748	9555317,144	694,2560748	9555,317144
-1	-1	0	0	694240,6928	9555327,571	694,2406928	9555,327571
-1	-1	0	0	694228,4068	9555322,893	694,2284068	9555,322893
-1	-1	0	0	694214,4705	9555309,503	694,2144705	9555,309503
-1	-1	0	0	694147,9237	9555171,364	694,1479237	9555,171364
-1	-1	0	0	694119,323	9555156,629	694,119323	9555,156629
-1	-1	0	0	694090,61	9555161,229	694,09061	9555,161229
-1	-1	0	0	694077,03	9555174,278	694,07703	9555,174278
-1	-1	0	0	694079,97	9555195,629	694,07997	9555,195629
-1	-1	0	0	694133,97	9555307,25	694,13397	9555,30725
-1	-1	0	0	694130,0546	9555350,372	694,1300546	9555,350372
-1	-1	0	0	694106,5713	9555379,993	694,1065713	9555,379993
-1	-1	0	0	694089,03	9555390,629	694,08903	9555,390629
-1	-1	0	0	694052,9339	9555393,84	694,0529339	9555,39384
-1	-1	0	0	694016,5311	9555428,815	694,0165311	9555,428815
-1	-1	0	0	693988,1662	9555463,954	693,9881662	9555,463954
-1	-1	0	0	693957,9183	9555508,577	693,9579183	9555,508577
-1	-1	0	0	693943,1933	9555542,61	693,9431933	9555,54261
-1	-1	0	0	693934,96	9555571,06	693,93496	9555,57106
-1	-1	0	0	693920,3513	9555633,533	693,9203513	9555,633533
-1	-1	0	0	693901,3121	9555681,804	693,9013121	9555,681804
-1	-1	0	0	693894,6553	9555695,525	693,8946553	9555,695525
-1	-1	0	0	693869,0603	9555734,563	693,8690603	9555,734563
-1	-1	0	0	693780,8518	9555855,328	693,7808518	9555,855328
-1	-1	0	0	693759,6396	9555890,307	693,7596396	9555,890307
-1	-1	0	0	693724,9799	9555974,821	693,7249799	9555,974821
-1	-1	0	0	693702,03	9556017,629	693,70203	9556,017629
-1	-1	0	0	693676,3874	9556065,043	693,6763874	9556,065043
-1	-1	0	0	693662,9377	9556100,582	693,6629377	9556,100582
-1	-1	0	0	693651,95	9556138,551	693,65195	9556,138551
-1	-1	0	0	693632,1308	9556223,305	693,6321308	9556,223305
-1	-1	0	0	693612,603	9556288,965	693,612603	9556,288965
-1	-1	0	0	693600,5559	9556319,509	693,6005559	9556,319509
-1	-1	0	0	693581,9308	9556353,244	693,5819308	9556,353244
-1	-1	0	0	693545,2087	9556391,465	693,5452087	9556,391465
-1	-1	0	0	693516,03	9556416,629	693,51603	9556,416629
-1	-1	0	0	693488,6862	9556439,249	693,4886862	9556,439249
-1	-1	0	0	693471,5847	9556467,451	693,4715847	9556,467451
-1	-1	0	0	693470,9261	9556499,72	693,4709261	9556,49972
-1	-1	0	0	693473,97	9556524,629	693,47397	9556,524629
-1	-1	0	0	693482,97	9556582,461	693,48297	9556,582461
-1	-1	0	0	693479,1198	9556604,945	693,4791198	9556,604945
-1	-1	0	0	693471,3189	9556628,985	693,4713189	9556,628985
-1	-1	0	0	693443,5743	9556690,961	693,4435743	9556,690961
-1	-1	0	0	693430,86	9556722,307	693,43086	9556,722307
-1	-1	0	0	693420,03	9556759,729	693,42003	9556,759729
-1	-1	0	0	693424,2871	9556827,642	693,4242871	9556,827642
-1	-1	0	0	693429,3448	9556853,55	693,4293448	9556,85355
-1	-1	0	0	693445,455	9556894,395	693,445455	9556,894395
-1	-1	0	0	693464,1	9556921,901	693,4641	9556,921901
-1	-1	0	0	693475,9882	9556986,521	693,4759882	9556,986521
-1	-1	0	0	693478,0763	9557088,84	693,4780763	9557,08884
-1	-1	0	0	693473,0067	9557197,58	693,4730067	9557,19758
-1	-1	0	0	693415,35	9557375,257	693,41535	9557,375257
-1	-1	0	0	693387,03	9557433,629	693,38703	9557,433629
-1	-1	0	0	693333,5532	9557543,537	693,3335532	9557,543537
-1	-1	0	0	693279,1497	9557721,163	693,2791497	9557,721163
-1	-1	0	0	693271,7092	9557750,195	693,2717092	9557,750195
-1	-1	0	0	693256,4303	9557845,138	693,2564303	9557,845138
-1	-1	0	0	693279,03	9557985,571	693,27903	9557,985571
-1	-1	0	0	693285,3603	9558027,196	693,2853603	9558,027196
-1	-1	0	0	693326,97	9558129,779	693,32697	9558,129779
-1	-1	0	0	693318,1131	9558142,977	693,3181131	9558,142977
-1	-1	0	0	693240,6287	9558192,055	693,2406287	9558,192055
-1	-1	0	0	693229,474	9558202,772	693,229474	9558,202772
-1	-1	0	0	693182,101	9558307,602	693,182101	9558,307602
-1	-1	0	0	693156,7398	9558341,813	693,1567398	9558,341813
-1	-1	0	0	693116,6718	9558375,449	693,1166718	9558,375449
-1	-1	0	0	693070,9512	9558407,61	693,0709512	9558,40761
-1	-1	0	0	693006,713	9558441,739	693,006713	9558,441739
-1	-1	0	0	692928,4498	9558486,109	692,9284498	9558,486109
-1	-1	0	0	692910,5067	9558508,338	692,9105067	9558,508338
-1	-1	0	0	692869,0117	9558598,683	692,8690117	9558,598683
-1	-1	0	0	692853,03	9558627,629	692,85303	9558,627629
-1	-1	0	0	692778,1918	9558723,363	692,7781918	9558,723363
-1	-1	0	0	692764,44	9558746,04	692,76444	9558,74604
-1	-1	0	0	692742,3232	9558783,297	692,7423232	9558,783297
-1	-1	0	0	692720,8288	9558794,37	692,7208288	9558,79437
-1	-1	0	0	692669,0433	9558804,976	692,6690433	9558,804976
-1	-1	0	0	692557,1499	9558826,162	692,5571499	9558,826162
-1	-1	0	0	692501,0116	9558839,849	692,5010116	9558,839849
-1	-1	0	0	692480,4032	9558847,977	692,4804032	9558,847977
-1	-1	0	0	692447,97	9558870,571	692,44797	9558,870571
-1	-1	0	0	692401,37	9558907,303	692,40137	9558,907303
-1	-1	0	0	692379,7173	9558918,458	692,3797173	9558,918458
-1	-1	0	0	692256,6723	9558893,255	692,2566723	9558,893255
-1	-1	0	0	692250,9058	9558928,678	692,2509058	9558,928678
-1	-1	0	0	692222,315	9558999,165	692,222315	9558,999165
-1	-1	0	0	692206,1343	9559074,068	692,2061343	9559,074068
-1	-1	0	0	692220,3873	9559161,622	692,2203873	9559,161622
-1	-1	0	0	692248,6966	9559257,475	692,2486966	9559,257475
-1	-1	0	0	692290,455	9559348,395	692,290455	9559,348395
-1	-1	0	0	692354,97	9559473,629	692,35497	9559,473629
-1	-1	0	0	692391,03	9559566,571	692,39103	9559,566571
-1	-1	0	0	692415,0993	9559628,709	692,4150993	9559,628709
-1	-1	0	0	692459,1466	9559734,906	692,4591466	9559,734906
-1	-1	0	0	692484,9413	9559800,304	692,4849413	9559,800304
-1	-1	0	0	692590,5019	9559983,344	692,5905019	9559,983344
-1	-1	0	0	692603,0556	9560051,58	692,6030556	9560,05158
-1	-1	0	0	692595,1648	9560236,932	692,5951648	9560,236932
-1	-1	0	0	692577,3951	9560351,116	692,577395	9560,351116
-1	-1	0	0	692571,1636	9560548,362	692,5711636	9560,548362
-1	-1	0	0	692552,97	9560688,571	692,55297	9560,688571
-1	-1	0	0	692535,2858	9560827,132	692,5352858	9560,827132
-1	-1	0	0	692508,2255	9560972,567	692,5082255	9560,972567
-1	-1	0	0	692501,97	9561006,571	692,50197	9561,006571
-1	-1	0	0	692496,4062	9561125,907	692,4964062	9561,125907
-1	-1	0	0	692486,5719	9561208,476	692,4865719	9561,208476
-1	-1	0	0	692451,3037	9561346,091	692,4513037	9561,346091
-1	-1	0	0	692439,2749	9561419,983	692,4392749	9561,419983
-1	-1	0	0	692397,06	9561531,531	692,39706	9561,531531
-1	-1	0	0	692386,3547	9561566,909	692,3863547	9561,566909
-1	-1	0	0	692354,058	9561690,259	692,354058	9561,690259
-1	-1	0	0	692329,125	9561778,656	692,329125	9561,778656
-1	-1	0	0	692299,0367	9561824,55	692,2990367	9561,82455
-1	-1	0	0	692258,5365	9561868,035	692,2585365	9561,868035
-1	-1	0	0	692222,7227	9561950,81	692,2227227	9561,95081
-1	-1	0	0	692208,3596	9562001,734	692,2083596	9562,001734
-1	-1	0	0	692152,2677	9562154,197	692,1522677	9562,154197
-1	-1	0	0	692130,1464	9562233,428	692,1301464	9562,233428
-1	-1	0	0	692118,03	9562302,63	692,11803	9562,30263
-1	-1	0	0	692096,97	9562389,57	692,09697	9562,38957
-1	-1	0	0	692093,97	9562450,855	692,09397	9562,450855
-1	-1	0	0	692082,0995	9562608,563	692,0820995	9562,608563
-1	-1	0	0	692080,5	9562610,1	692,0805	9562,6101
